1638, を誓う
1639, 熱望する
1640, （を）熟考する 
1641, 優美
1642, 啓蒙
1643, 商業
1644, 下書き
1645, バレル（液量の単位）
1646, 木材
1647, 衣服
1648, 糸
1649, 内閣
1650, （官庁の）局
1651, （個人の）自律
1652, 損害（の程度）
1653, 話し合い
1654, 迷信
1655, ちらりと見えること
1656, 計算
1657, 用語小辞典
1658, 記録文書
1659, 遺産
1660, 人類学
1661, 激怒
1662, 悲しみ
1663, 精神科医
1664, 行政区
1665, 露店
1666, 炎
1667, 水分
1668, 皮肉
1669, 戦士
1670, 天文学
1671, （無人）宇宙探査機
1672, 高度
1673, 腫瘍
1674, 欠陥
1675, 公衆衛生（学）
1676, 長寿
1677, （活動・能力などの）範囲
1678, 感情
1679, もっともらしい
1680, 精力的な
1681, 男らしい
1682, 厳しい
1683, 不都合な
1684, 一貫した
1685, 文字どおりの
1686, 恣意的な
1687, 匿名の
1688, 骨董の
1689, 永遠の
1690, 中級の
1691, 下位の
1692, 陰気な
1693, 熱の
1694, かすかな
1695, お人よしの
1696, 傾向がある
1697, 横柄な
1698, 外向的な
1699, 目立つ
1700, 損なわれていない
1701, を具現する
1702, を照らす
1703, を慰める
1704, の正しさを証明［確認］する
1705, を公表する
1706, を積む
1707, 回転する
1708, に強いる
1709, を妨げる
1710, に耐える
1711, （を）ツイートする
1712, くしゃみをする
1713, （火山が）噴火する
1714, をぼかす
1715, （一部）重なる
1716, 埋め込まれる
1717, に取って代わる
1718, を（ある状態に）する
1719, （を）突っ込む
1720, を放棄する
1721,（～ inで）のプラグを電源に差し込む
1722, （を）吸う
1723, をばかにする
1724, （を）からかう
1725, をなだめる
1726, を汚す
1727, を避ける
1728, よろけながら歩く
1729, を紅潮させる
1730, を損なう
1731, と思う
1732, と主張する
1733, うなる
1734, （記憶・考えなどが）につきまとう
1735, （注意など）をそらす
1736, を待つ
1737, を（行って）持って［連れて］くる
1738, を統合［統一］する 
1739, を点検する
1740, を伴う
1741, 作戦
1742, 偉業
1743, 名声
1744, 類推
1745, 良心
1746, 織物
1747, 赤字
1748, 疫病
1749, 危険（要素）
1750, （新陳）代謝
1751, 麻痺
1752, （電気などの）供給網
1753, 馬車
1754, 不和
1755, 反逆者
1756, 政権
1757, 独占（権）
1758, 必需食品
1759, 商品
1760, 物売り
1761, 監督者
1762, 前任者
1763, 職員
1764, 船舶
1765, 肝臓
1766, （時間の）継続
1767, 証明書
1768, 幾何学
1769, （左右）対称
1770, 伝記
1771, 傑作
1772, 押韻詩
1773, 保険料
1774, 崩壊
1775, 礼儀正しさ
1776, （条約）議定書
1777, 標本
1778, 論文
1779, 適格の
1780, 固有の
1781, 勤勉な
1782, 職業の
1783, 破産宣告を受けた
1784, 厳しい
1785, 頑固な
1786, 母の
1787, 肥沃な
1788, 熟した
1789, 硬直した
1790, 廃れた
1791, 空いている
1792, 音響の
1793, 予備の
1794, おおよその
1795, 暗黙の
1796, 時間を守る
1797, 矛盾しない
1798, 十分すぎるほどの
1799, 隅々に広がった
1800, 至る所にある
1801, を推測する
1802, を模擬実験する
1803, （を）合併する
1804, （に）浸透する
1805, （の）料理をまかなう
1806, に暴行する
1807, を拷問にかける
1808, 出血する
1809, を建てる
1810, を大切にする
1811, （感情など）を引き起こす
1812, 運命にある
1813, （を）悼む
1814, をひどく恐れる
1815, に栄養を与える
1816, （人）に注射する
1817, ののしる
1818, の値をつける
1819, を堕落させる
1820, の心を奪う
1821, （を）拾い読みする
1822, を編集する
1823, を割り当てる
1824, を相殺する
1825, を制止する
1826, 従う
1827, 期限が切れる
1828, 乗り出す
1829, パタパタ動く
1830, に備えつける
1831, を偽造する
1832, を押しつける
1833, を派遣する
1834, に憤慨する
1835, を一致させる
1836, を主張する
1837, を抑圧［迫害］する
1838, を追放する
1839, （を）上がる
1840, 始まる
1841, 出現
1842, 治世
1843, 外交（的手腕）
1844, 大使館
1845, 亡命（者）
1846, 避難（所）
1847, 窮状
1848, ひとりでいること
1849, 誤った考え
1850, 緯度
1851, （日食・月食などの）食
1852, 流域
1853, 浸食
1854, 考古学
1855, （人の）使い
1856, 慈悲
1857, 修辞（法）
1858, 韻文
1859, 混雑
1860, 下水
1861, 補完物
1862, 補助金
1863, 住宅ローン
1864, 弁護士
1865, 衣装一式
1866, 大半
1867, 再会（の集い）
1868, 合成
1869, 鋳型
1870, （のどの）渇き
1871, 強欲
1872, 賄賂
1873, 軽蔑
1874, 感触
1875, 孤児
1876, 嫌がらせ
1877, 干し草
1878, 教義
1879, 全体論の
1880, しがちな 
1881, まじめな
1882, （簡単に）理解できる
1883, 突然の
1884, 無謀な
1885, 激怒した
1886, 雄弁な
1887, 青少年の
1888, 悪名高い
1889, 臆病な
1890, 湿気のある
1891, 感染（性）の
1892, 冷笑的な
1893, ばかげた
1894, 単調な
1895, 永続的な
1896, 目まいがする
1897, 疲れ果てた
1898, 麻痺した
1899, 致命的な
1900, 熱心な
